Timestamp,Stimulus,Action,Correct,Reaction_Time_ms
2025-08-22 17:38:33,No-Go,No Shot,Yes,
2025-08-22 17:38:33,Go,No Shot,No,
2025-08-22 17:38:33,No-Go,No Shot,Yes,
2025-08-22 17:38:33,Go,No Shot,No,
2025-08-22 17:38:34,Go,No Shot,No,
2025-08-22 17:38:34,No-Go,No Shot,Yes,
2025-08-22 17:38:34,Go,Shoot,Yes,1461
2025-08-22 17:38:34,Go,No Shot,No,
2025-08-22 17:38:34,Go,Shoot,Yes,1446
2025-08-22 17:38:34,Go,No Shot,No,
2025-08-22 17:38:35,Go,Shoot,Yes,1484
2025-08-22 17:38:35,No-Go,No Shot,Yes,
2025-08-22 17:38:35,Go,Shoot,Yes,1323
2025-08-22 17:38:35,No-Go,No Shot,Yes,
2025-08-22 17:38:35,No-Go,No Shot,Yes,
2025-08-22 17:38:36,No-Go,No Shot,Yes,
2025-08-22 17:38:36,Go,Shoot,Yes,1635
2025-08-22 17:38:36,Go,No Shot,No,
2025-08-22 17:38:36,Go,Shoot,Yes,1399
2025-08-22 17:38:37,Go,No Shot,No,
2025-08-22 17:38:37,Go,Shoot,Yes,1415
2025-08-22 17:38:37,No-Go,No Shot,Yes,
2025-08-22 17:38:37,Go,Shoot,Yes,1681
2025-08-22 17:38:38,Go,No Shot,No,
2025-08-22 17:38:38,Go,No Shot,No,
2025-08-22 17:38:38,No-Go,No Shot,Yes,
2025-08-22 17:38:38,No-Go,No Shot,Yes,
2025-08-22 17:38:38,Go,Shoot,Yes,1645
2025-08-22 17:38:39,Go,No Shot,No,
2025-08-22 17:38:39,Go,No Shot,No,
2025-08-22 17:38:39,Go,No Shot,No,
2025-08-22 17:38:39,Go,Shoot,Yes,1780
2025-08-22 17:38:39,Go,No Shot,No,
2025-08-22 17:38:40,Go,No Shot,No,
2025-08-22 17:38:40,Go,No Shot,No,
2025-08-22 17:38:40,Go,No Shot,No,
2025-08-22 17:38:40,Go,No Shot,No,
2025-08-22 17:38:40,Go,No Shot,No,
2025-08-22 17:38:41,Go,No Shot,No,
2025-08-22 17:38:41,Go,No Shot,No,
2025-08-22 17:38:41,Go,No Shot,No,
2025-08-22 17:38:41,No-Go,No Shot,Yes,
2025-08-22 17:38:41,No-Go,No Shot,Yes,
2025-08-22 17:38:42,Go,No Shot,No,
2025-08-22 17:38:42,Go,No Shot,No,
2025-08-22 17:38:42,No-Go,No Shot,Yes,
2025-08-22 17:38:42,Go,No Shot,No,
2025-08-22 17:38:43,No-Go,No Shot,Yes,
2025-08-22 17:38:43,Go,No Shot,No,
2025-08-22 17:38:43,Go,No Shot,No,
2025-08-22 17:38:43,No-Go,No Shot,Yes,
2025-08-22 17:38:43,Go,No Shot,No,
2025-08-22 17:38:44,Go,No Shot,No,
2025-08-22 17:38:44,Go,No Shot,No,
2025-08-22 17:38:44,Go,No Shot,No,
2025-08-22 17:38:44,Go,No Shot,No,
2025-08-22 17:38:44,Go,No Shot,No,
2025-08-22 17:38:45,Go,No Shot,No,
2025-08-22 17:38:45,No-Go,No Shot,Yes,
2025-08-22 17:38:45,Go,No Shot,No,
2025-08-22 17:38:45,Go,No Shot,No,
2025-08-22 17:38:45,Go,No Shot,No,
2025-08-22 17:38:46,No-Go,No Shot,Yes,
2025-08-22 17:38:46,Go,No Shot,No,
2025-08-22 17:38:46,No-Go,No Shot,Yes,
2025-08-22 17:38:46,No-Go,No Shot,Yes,
2025-08-22 17:38:46,Go,No Shot,No,
2025-08-22 17:38:47,No-Go,No Shot,Yes,
2025-08-22 17:38:47,Go,No Shot,No,
2025-08-22 17:38:47,Go,No Shot,No,
2025-08-22 17:38:47,Go,No Shot,No,
2025-08-22 17:38:47,Go,No Shot,No,
2025-08-22 17:38:48,No-Go,No Shot,Yes,
2025-08-22 17:38:48,Go,No Shot,No,
2025-08-22 17:38:48,Go,No Shot,No,
2025-08-22 17:38:48,Go,No Shot,No,
2025-08-22 17:38:55,Go,Shoot,Yes,1552
2025-08-22 17:39:08,Go,No Shot,No,
2025-08-22 17:39:09,Go,No Shot,No,
2025-08-22 17:39:09,Go,Shoot,Yes,3108
2025-08-22 17:39:09,Go,Shoot,Yes,2641
2025-08-22 17:39:09,No-Go,No Shot,Yes,
2025-08-22 17:39:10,Go,Shoot,Yes,1111
2025-08-22 17:39:12,No-Go,No Shot,Yes,
2025-08-22 17:39:12,Go,Shoot,Yes,1415
2025-08-22 17:39:12,No-Go,No Shot,Yes,
2025-08-22 17:39:14,Go,Shoot,Yes,1801
2025-08-22 17:39:14,No-Go,No Shot,Yes,
2025-08-22 17:39:14,Go,Shoot,Yes,1475
2025-08-22 17:39:16,Go,Shoot,Yes,2622
2025-08-22 17:39:17,Go,No Shot,No,
2025-08-22 17:39:18,Go,Shoot,Yes,2767
2025-08-22 17:39:18,No-Go,No Shot,Yes,
2025-08-22 17:39:19,Go,No Shot,No,
2025-08-22 17:39:19,Go,Shoot,Yes,1480
2025-08-22 17:39:20,No-Go,No Shot,Yes,
2025-08-22 17:39:20,Go,Shoot,Yes,1547
2025-08-22 17:39:20,Go,Shoot,Yes,1544
2025-08-22 17:39:21,Go,Shoot,Yes,1631
2025-08-22 17:39:21,Go,Shoot,Yes,1534
2025-08-22 17:39:22,Go,Shoot,Yes,1553
2025-08-22 17:39:23,Go,Shoot,Yes,1251
2025-08-22 17:39:23,Go,No Shot,No,
2025-08-22 17:39:24,No-Go,No Shot,Yes,
2025-08-22 17:39:25,Go,No Shot,No,
2025-08-22 17:39:25,No-Go,No Shot,Yes,
2025-08-22 17:39:26,No-Go,No Shot,Yes,
2025-08-22 17:39:26,No-Go,No Shot,Yes,
2025-08-22 17:39:27,Go,No Shot,No,
2025-08-22 17:39:27,No-Go,No Shot,Yes,
2025-08-22 17:39:27,Go,No Shot,No,
2025-08-22 17:39:28,Go,No Shot,No,
2025-08-22 17:39:28,No-Go,No Shot,Yes,
2025-08-22 17:39:28,No-Go,No Shot,Yes,
2025-08-22 17:39:29,Go,No Shot,No,
2025-08-22 17:39:29,No-Go,No Shot,Yes,
2025-08-22 17:39:30,Go,No Shot,No,
2025-08-22 17:39:30,Go,No Shot,No,
2025-08-22 17:39:30,Go,Shoot,Yes,1154
2025-08-22 17:39:30,No-Go,No Shot,Yes,
2025-08-22 17:39:30,No-Go,No Shot,Yes,
2025-08-22 17:39:31,No-Go,No Shot,Yes,
2025-08-22 17:39:31,Go,No Shot,No,
2025-08-22 17:39:31,Go,No Shot,No,
2025-08-22 17:39:32,Go,No Shot,No,
2025-08-22 17:39:32,Go,No Shot,No,
2025-08-22 17:39:32,No-Go,No Shot,Yes,
2025-08-22 17:39:32,Go,No Shot,No,
2025-08-22 17:39:33,No-Go,No Shot,Yes,
2025-08-22 17:39:33,Go,No Shot,No,
2025-08-22 17:39:33,Go,No Shot,No,
2025-08-22 17:39:33,No-Go,No Shot,Yes,
2025-08-22 17:39:34,Go,No Shot,No,
2025-08-22 17:39:34,No-Go,No Shot,Yes,
2025-08-22 17:39:34,No-Go,No Shot,Yes,
2025-08-22 17:39:34,Go,No Shot,No,
2025-08-22 17:39:34,Go,No Shot,No,
2025-08-22 17:39:35,No-Go,No Shot,Yes,
2025-08-22 17:39:35,Go,No Shot,No,
2025-08-22 17:39:35,No-Go,No Shot,Yes,
2025-08-22 17:39:35,Go,No Shot,No,
2025-08-22 17:39:35,Go,Shoot,Yes,1381
2025-08-22 17:39:36,Go,No Shot,No,
2025-08-22 17:39:36,No-Go,No Shot,Yes,
2025-08-22 17:39:36,Go,No Shot,No,
2025-08-22 17:39:36,No-Go,No Shot,Yes,
2025-08-22 17:39:37,Go,No Shot,No,
2025-08-22 17:39:37,Go,No Shot,No,
2025-08-22 17:39:37,Go,No Shot,No,
2025-08-22 17:39:37,Go,No Shot,No,
2025-08-22 17:39:37,No-Go,No Shot,Yes,
2025-08-22 17:39:38,Go,No Shot,No,
2025-08-22 17:39:38,Go,No Shot,No,
2025-08-22 17:39:38,Go,No Shot,No,
2025-08-22 17:39:38,No-Go,No Shot,Yes,
2025-08-22 17:39:38,Go,No Shot,No,
2025-08-22 17:39:39,Go,No Shot,No,
2025-08-22 17:39:39,Go,Shoot,Yes,1082
2025-08-22 17:39:39,No-Go,No Shot,Yes,
2025-08-22 17:39:39,Go,No Shot,No,
2025-08-22 17:39:39,Go,No Shot,No,
2025-08-22 17:39:40,No-Go,No Shot,Yes,
2025-08-22 17:39:40,Go,No Shot,No,
2025-08-22 17:39:40,Go,Shoot,Yes,1082
2025-08-22 17:39:40,Go,No Shot,No,
2025-08-22 17:39:40,No-Go,No Shot,Yes,
2025-08-22 17:39:40,Go,Shoot,Yes,1131
2025-08-22 17:39:40,Go,No Shot,No,
2025-08-22 17:39:41,Go,Shoot,Yes,998
2025-08-22 17:39:41,Go,No Shot,No,
2025-08-22 17:39:41,No-Go,No Shot,Yes,
2025-08-22 17:39:41,Go,No Shot,No,
2025-08-22 17:39:42,Go,No Shot,No,
2025-08-22 17:39:42,Go,Shoot,Yes,1081
2025-08-22 17:39:42,Go,No Shot,No,
2025-08-22 17:39:42,Go,No Shot,No,
2025-08-22 17:39:42,Go,Shoot,Yes,1216
2025-08-22 17:39:43,Go,No Shot,No,
2025-08-22 17:39:43,No-Go,No Shot,Yes,
2025-08-22 17:39:43,No-Go,No Shot,Yes,
2025-08-22 17:39:44,No-Go,No Shot,Yes,
2025-08-22 17:39:44,Go,Shoot,Yes,1188
2025-08-22 17:39:44,Go,No Shot,No,
2025-08-22 17:39:44,No-Go,No Shot,Yes,
2025-08-22 17:39:44,Go,No Shot,No,
2025-08-22 17:39:44,Go,Shoot,Yes,1040
2025-08-22 17:39:45,Go,No Shot,No,
2025-08-22 17:39:45,Go,No Shot,No,
2025-08-22 17:39:45,Go,Shoot,Yes,1043
2025-08-22 17:39:45,Go,No Shot,No,
2025-08-22 17:39:45,Go,Shoot,Yes,1024
2025-08-22 17:39:45,Go,No Shot,No,
2025-08-22 17:39:46,Go,No Shot,No,
2025-08-22 17:39:46,Go,No Shot,No,
2025-08-22 17:39:46,Go,No Shot,No,
2025-08-22 17:39:47,Go,No Shot,No,
2025-08-22 17:39:47,Go,No Shot,No,
2025-08-22 17:39:47,Go,Shoot,Yes,1155
2025-08-22 17:39:47,Go,No Shot,No,
2025-08-22 17:39:47,No-Go,No Shot,Yes,
2025-08-22 17:39:48,Go,No Shot,No,
2025-08-22 17:39:48,Go,No Shot,No,
2025-08-22 17:39:48,No-Go,No Shot,Yes,
2025-08-22 17:39:48,No-Go,No Shot,Yes,
2025-08-22 17:39:49,Go,No Shot,No,
2025-08-22 17:39:49,Go,No Shot,No,
2025-08-22 17:39:49,Go,Shoot,Yes,1193
2025-08-22 17:39:49,Go,No Shot,No,
2025-08-22 17:39:49,No-Go,No Shot,Yes,
2025-08-22 17:39:49,Go,No Shot,No,
2025-08-22 17:39:50,Go,No Shot,No,
2025-08-22 17:39:50,No-Go,No Shot,Yes,
2025-08-22 17:39:50,No-Go,No Shot,Yes,
2025-08-22 17:39:50,No-Go,No Shot,Yes,
2025-08-22 17:39:51,Go,No Shot,No,
2025-08-22 17:39:51,Go,No Shot,No,
2025-08-22 17:39:51,Go,No Shot,No,
2025-08-22 17:39:51,No-Go,No Shot,Yes,
2025-08-22 17:39:51,No-Go,No Shot,Yes,
2025-08-22 17:39:52,Go,No Shot,No,
2025-08-22 17:39:52,No-Go,No Shot,Yes,
2025-08-22 17:39:52,Go,No Shot,No,
2025-08-22 17:39:52,Go,No Shot,No,
2025-08-22 17:39:53,No-Go,No Shot,Yes,
2025-08-22 17:39:53,No-Go,No Shot,Yes,
2025-08-22 17:39:53,Go,No Shot,No,
2025-08-22 17:39:53,Go,No Shot,No,
2025-08-22 17:39:53,Go,No Shot,No,
2025-08-22 17:39:54,Go,No Shot,No,
2025-08-22 17:39:54,Go,No Shot,No,
2025-08-22 17:39:54,Go,No Shot,No,
2025-08-22 17:39:54,Go,No Shot,No,
2025-08-22 17:39:54,No-Go,No Shot,Yes,
2025-08-22 17:39:55,No-Go,No Shot,Yes,
2025-08-22 17:39:55,Go,No Shot,No,
2025-08-22 17:39:55,No-Go,No Shot,Yes,
2025-08-22 17:39:55,Go,No Shot,No,
2025-08-22 17:39:55,Go,No Shot,No,
2025-08-22 17:39:56,No-Go,No Shot,Yes,
2025-08-22 17:39:56,Go,No Shot,No,
2025-08-22 17:39:56,Go,No Shot,No,
2025-08-22 17:39:56,Go,No Shot,No,
2025-08-22 17:39:57,Go,No Shot,No,
2025-08-22 17:39:57,Go,Shoot,Yes,1106
2025-08-22 17:39:57,No-Go,No Shot,Yes,
2025-08-22 17:39:57,Go,No Shot,No,
2025-08-22 17:39:57,Go,Shoot,Yes,997
2025-08-22 17:39:57,No-Go,No Shot,Yes,
2025-08-22 17:39:58,Go,No Shot,No,
2025-08-22 17:39:58,No-Go,No Shot,Yes,
2025-08-22 17:39:58,Go,No Shot,No,
2025-08-22 17:39:58,Go,Shoot,Yes,1118
2025-08-22 17:39:58,No-Go,No Shot,Yes,
2025-08-22 17:39:59,Go,No Shot,No,
2025-08-22 17:39:59,Go,No Shot,No,
2025-08-22 17:39:59,Go,No Shot,No,
2025-08-22 17:39:59,Go,No Shot,No,
2025-08-22 17:40:00,Go,No Shot,No,
2025-08-22 17:40:00,Go,No Shot,No,
2025-08-22 17:40:00,No-Go,No Shot,Yes,
2025-08-22 17:40:00,Go,Shoot,Yes,932
2025-08-22 17:40:00,Go,No Shot,No,
2025-08-22 17:40:00,No-Go,No Shot,Yes,
2025-08-22 17:40:01,No-Go,No Shot,Yes,
2025-08-22 17:40:01,Go,No Shot,No,
2025-08-22 17:40:01,Go,No Shot,No,
2025-08-22 17:40:01,Go,Shoot,Yes,1610
2025-08-22 17:40:01,Go,No Shot,No,
2025-08-22 17:40:02,No-Go,No Shot,Yes,
2025-08-22 17:40:02,No-Go,No Shot,Yes,
2025-08-22 17:40:02,Go,No Shot,No,
2025-08-22 17:40:02,No-Go,No Shot,Yes,
2025-08-22 17:40:19,Go,No Shot,No,
2025-08-22 17:40:20,No-Go,No Shot,Yes,
2025-08-22 17:40:21,No-Go,No Shot,Yes,
2025-08-22 17:40:22,Go,No Shot,No,
2025-08-22 17:40:22,Go,No Shot,No,
2025-08-22 17:40:23,No-Go,No Shot,Yes,
2025-08-22 17:40:24,Go,No Shot,No,
2025-08-22 17:40:25,No-Go,No Shot,Yes,
2025-08-22 17:40:25,No-Go,No Shot,Yes,
2025-08-22 17:40:26,Go,No Shot,No,
2025-08-22 17:40:27,No-Go,No Shot,Yes,
2025-08-22 17:40:28,Go,No Shot,No,
2025-08-22 17:40:28,Go,No Shot,No,
2025-08-22 17:40:29,No-Go,No Shot,Yes,
2025-08-22 17:40:30,Go,No Shot,No,
2025-08-22 17:40:30,Go,No Shot,No,
2025-08-22 17:40:31,Go,No Shot,No,
2025-08-22 17:40:31,Go,No Shot,No,
2025-08-22 17:40:32,Go,No Shot,No,
2025-08-22 17:40:33,Go,No Shot,No,
2025-08-22 17:40:33,Go,No Shot,No,
2025-08-22 17:40:34,Go,No Shot,No,
2025-08-22 17:40:34,Go,No Shot,No,
2025-08-22 17:40:35,No-Go,No Shot,Yes,
2025-08-22 17:40:35,Go,No Shot,No,
2025-08-22 17:40:36,Go,No Shot,No,
2025-08-22 17:40:36,Go,No Shot,No,
2025-08-22 17:40:37,Go,No Shot,No,
2025-08-22 17:40:37,Go,No Shot,No,
2025-08-22 17:40:37,No-Go,No Shot,Yes,
2025-08-22 17:40:38,No-Go,No Shot,Yes,
2025-08-22 17:40:38,No-Go,No Shot,Yes,
2025-08-22 17:40:39,Go,No Shot,No,
2025-08-22 17:40:39,Go,No Shot,No,
2025-08-22 17:40:39,No-Go,No Shot,Yes,
2025-08-22 17:40:40,Go,No Shot,No,
2025-08-22 17:40:40,No-Go,No Shot,Yes,
2025-08-22 17:40:40,Go,No Shot,No,
2025-08-22 17:40:41,Go,No Shot,No,
2025-08-22 17:40:41,Go,No Shot,No,
2025-08-22 17:40:41,Go,No Shot,No,
2025-08-22 17:40:42,No-Go,No Shot,Yes,
2025-08-22 17:40:42,Go,No Shot,No,
2025-08-22 17:40:42,Go,No Shot,No,
2025-08-22 17:40:42,Go,No Shot,No,
2025-08-22 17:40:43,Go,No Shot,No,
2025-08-22 17:40:43,Go,No Shot,No,
2025-08-22 17:40:43,Go,No Shot,No,
2025-08-22 17:40:43,No-Go,No Shot,Yes,
2025-08-22 17:40:44,Go,No Shot,No,
2025-08-22 17:40:44,Go,No Shot,No,
2025-08-22 17:40:44,Go,No Shot,No,
2025-08-22 17:40:44,Go,No Shot,No,
2025-08-22 17:40:45,No-Go,No Shot,Yes,
2025-08-22 17:40:45,No-Go,No Shot,Yes,
2025-08-22 17:40:45,Go,No Shot,No,
2025-08-22 17:40:45,Go,No Shot,No,
2025-08-22 17:40:46,Go,No Shot,No,
2025-08-22 17:40:46,Go,No Shot,No,
2025-08-22 17:40:46,Go,No Shot,No,
2025-08-22 17:40:46,No-Go,No Shot,Yes,
2025-08-22 17:40:46,Go,No Shot,No,
2025-08-22 17:40:47,No-Go,No Shot,Yes,
2025-08-22 17:40:47,No-Go,No Shot,Yes,
2025-08-22 17:40:47,Go,No Shot,No,
2025-08-22 17:40:47,Go,No Shot,No,
2025-08-22 17:40:48,Go,No Shot,No,
2025-08-22 17:40:48,Go,No Shot,No,
2025-08-22 17:40:48,No-Go,No Shot,Yes,
2025-08-22 17:40:48,No-Go,No Shot,Yes,
2025-08-22 17:40:48,Go,No Shot,No,
2025-08-22 17:40:49,Go,No Shot,No,
2025-08-22 17:40:49,No-Go,No Shot,Yes,
2025-08-22 17:40:49,Go,No Shot,No,
2025-08-22 17:40:49,Go,No Shot,No,
2025-08-22 17:40:49,No-Go,No Shot,Yes,
2025-08-22 17:40:50,No-Go,No Shot,Yes,
2025-08-22 17:40:50,No-Go,No Shot,Yes,
2025-08-22 17:40:50,No-Go,No Shot,Yes,
2025-08-22 17:40:50,Go,No Shot,No,
2025-08-22 17:40:50,Go,No Shot,No,
2025-08-22 17:40:51,No-Go,No Shot,Yes,
2025-08-22 17:40:51,Go,No Shot,No,
2025-08-22 17:40:51,Go,No Shot,No,
2025-08-22 17:40:51,Go,No Shot,No,
2025-08-22 17:40:51,Go,No Shot,No,
2025-08-22 17:40:52,No-Go,No Shot,Yes,
2025-08-22 17:40:52,Go,No Shot,No,
2025-08-22 17:40:52,Go,No Shot,No,
2025-08-22 17:40:52,No-Go,No Shot,Yes,
2025-08-22 17:40:52,Go,No Shot,No,
2025-08-22 17:40:53,Go,No Shot,No,
2025-08-22 17:40:53,No-Go,No Shot,Yes,
2025-08-22 17:40:53,No-Go,No Shot,Yes,
2025-08-22 17:40:53,Go,No Shot,No,
2025-08-22 17:40:53,Go,No Shot,No,
2025-08-22 17:40:54,Go,No Shot,No,
2025-08-22 17:40:54,No-Go,No Shot,Yes,
2025-08-22 17:40:54,Go,No Shot,No,
2025-08-22 17:40:54,Go,No Shot,No,
2025-08-22 17:40:54,Go,No Shot,No,
2025-08-22 17:40:55,Go,No Shot,No,
2025-08-22 17:40:55,No-Go,No Shot,Yes,
2025-08-22 17:40:55,No-Go,No Shot,Yes,
2025-08-22 17:40:55,No-Go,No Shot,Yes,
2025-08-22 17:40:55,Go,No Shot,No,
2025-08-22 17:40:56,Go,No Shot,No,
2025-08-22 17:40:56,Go,No Shot,No,
2025-08-22 17:40:56,Go,No Shot,No,
2025-08-22 17:40:56,Go,No Shot,No,
2025-08-22 17:40:57,Go,No Shot,No,
2025-08-22 17:40:57,Go,No Shot,No,
2025-08-22 17:40:57,No-Go,No Shot,Yes,
2025-08-22 17:40:57,Go,No Shot,No,
2025-08-22 17:40:57,Go,No Shot,No,
2025-08-22 17:40:58,Go,No Shot,No,
2025-08-22 17:40:58,Go,No Shot,No,
2025-08-22 17:40:58,Go,No Shot,No,
2025-08-22 17:40:58,No-Go,No Shot,Yes,
2025-08-22 17:40:58,Go,No Shot,No,
2025-08-22 17:40:59,No-Go,No Shot,Yes,
2025-08-22 17:40:59,Go,No Shot,No,
2025-08-22 17:40:59,No-Go,No Shot,Yes,
2025-08-22 17:40:59,Go,No Shot,No,
2025-08-22 17:40:59,Go,No Shot,No,
2025-08-22 17:41:00,Go,No Shot,No,
2025-08-22 17:41:00,Go,No Shot,No,
2025-08-22 17:41:00,Go,No Shot,No,
2025-08-22 17:41:00,Go,No Shot,No,
2025-08-22 17:41:00,Go,No Shot,No,
2025-08-22 17:41:01,Go,No Shot,No,
2025-08-22 17:41:01,Go,No Shot,No,
2025-08-22 17:41:01,Go,No Shot,No,
2025-08-22 17:41:01,Go,No Shot,No,
2025-08-22 17:41:02,Go,No Shot,No,
2025-08-22 17:41:02,Go,No Shot,No,
2025-08-22 17:41:02,No-Go,No Shot,Yes,
2025-08-22 17:41:02,Go,No Shot,No,
2025-08-22 17:41:02,Go,No Shot,No,
2025-08-22 17:41:03,Go,No Shot,No,
2025-08-22 17:41:03,Go,No Shot,No,
2025-08-22 17:41:03,No-Go,No Shot,Yes,
2025-08-22 17:41:03,No-Go,No Shot,Yes,
2025-08-22 17:41:03,Go,No Shot,No,
2025-08-22 17:41:04,Go,No Shot,No,
2025-08-22 17:41:04,Go,No Shot,No,
2025-08-22 17:41:04,Go,No Shot,No,
2025-08-22 17:41:04,Go,No Shot,No,
2025-08-22 17:41:04,No-Go,No Shot,Yes,
2025-08-22 17:41:05,Go,No Shot,No,
2025-08-22 17:41:05,Go,No Shot,No,
2025-08-22 17:41:05,Go,No Shot,No,
2025-08-22 17:41:05,No-Go,No Shot,Yes,
2025-08-22 17:41:05,Go,No Shot,No,
2025-08-22 17:41:06,No-Go,No Shot,Yes,
2025-08-22 17:41:06,No-Go,No Shot,Yes,
2025-08-22 17:41:06,No-Go,No Shot,Yes,
2025-08-22 17:41:06,No-Go,No Shot,Yes,
2025-08-22 17:41:06,Go,No Shot,No,
2025-08-22 17:41:07,Go,No Shot,No,
2025-08-22 17:41:07,Go,No Shot,No,
2025-08-22 17:41:07,Go,No Shot,No,
2025-08-22 17:41:07,Go,No Shot,No,
2025-08-22 17:41:08,Go,No Shot,No,
2025-08-22 17:41:08,Go,No Shot,No,
2025-08-22 17:41:08,Go,No Shot,No,
2025-08-22 17:41:08,No-Go,No Shot,Yes,
2025-08-22 17:41:08,No-Go,No Shot,Yes,
2025-08-22 17:41:09,No-Go,No Shot,Yes,
2025-08-22 17:41:09,Go,No Shot,No,
2025-08-22 17:41:09,No-Go,No Shot,Yes,
2025-08-22 17:41:09,No-Go,No Shot,Yes,
2025-08-22 17:41:09,Go,No Shot,No,
2025-08-22 17:41:10,No-Go,No Shot,Yes,
2025-08-22 17:41:10,Go,No Shot,No,
2025-08-22 17:41:10,No-Go,No Shot,Yes,
2025-08-22 17:41:10,No-Go,No Shot,Yes,
2025-08-22 17:41:10,Go,No Shot,No,
2025-08-22 17:41:11,No-Go,No Shot,Yes,
2025-08-22 17:41:11,Go,No Shot,No,
2025-08-22 17:41:11,No-Go,No Shot,Yes,
2025-08-22 17:41:11,No-Go,No Shot,Yes,
2025-08-22 17:41:11,Go,No Shot,No,
2025-08-22 17:41:12,Go,No Shot,No,
2025-08-22 17:41:12,No-Go,No Shot,Yes,
2025-08-22 17:41:12,Go,No Shot,No,
2025-08-22 17:41:12,Go,No Shot,No,
2025-08-22 17:41:12,Go,No Shot,No,
2025-08-22 17:41:13,Go,No Shot,No,
2025-08-22 17:41:13,No-Go,No Shot,Yes,
2025-08-22 17:41:13,Go,No Shot,No,
2025-08-22 17:41:13,No-Go,No Shot,Yes,
2025-08-22 17:41:13,Go,No Shot,No,
2025-08-22 17:41:14,Go,No Shot,No,
2025-08-22 17:41:14,Go,No Shot,No,
2025-08-22 17:41:24,Go,No Shot,No,
2025-08-22 17:41:25,Go,No Shot,No,
2025-08-22 17:41:26,No-Go,No Shot,Yes,
2025-08-22 17:41:26,Go,No Shot,No,
2025-08-22 17:41:27,Go,No Shot,No,
2025-08-22 17:41:28,Go,No Shot,No,
2025-09-17 14:19:38,Go,Shoot,Yes,3830
2025-09-17 14:19:39,No-Go,Shoot,No,3969
2025-09-17 14:19:39,Go,Shoot,Yes,2623
2025-09-17 14:19:40,No-Go,No Shot,Yes,
2025-09-17 14:19:42,Go,No Shot,No,
2025-09-17 14:19:43,Go,No Shot,No,
2025-09-17 14:19:43,Go,No Shot,No,
2025-09-17 14:19:44,Go,No Shot,No,
2025-09-17 14:19:45,Go,No Shot,No,
2025-09-17 14:19:45,Go,No Shot,No,
2025-09-17 14:19:46,No-Go,No Shot,Yes,
2025-09-17 14:19:47,Go,No Shot,No,
2025-09-17 14:19:48,Go,No Shot,No,
2025-09-17 14:19:48,Go,No Shot,No,
2025-09-17 14:19:49,Go,No Shot,No,
2025-09-17 14:19:49,Go,No Shot,No,
2025-09-17 14:19:50,Go,No Shot,No,
2025-09-17 14:19:51,Go,No Shot,No,
2025-09-17 14:19:51,No-Go,No Shot,Yes,
2025-09-17 14:19:52,Go,No Shot,No,
2025-09-17 14:19:52,No-Go,No Shot,Yes,
2025-09-17 14:19:53,No-Go,No Shot,Yes,
2025-09-17 14:19:53,Go,No Shot,No,
2025-09-17 14:19:54,Go,No Shot,No,
2025-09-17 14:19:54,Go,No Shot,No,
2025-09-17 14:19:55,Go,No Shot,No,
